DAY,TIME,INFLOW(m3/s),STORAGE(1000m3),ELEVATION(m),OUTFLOW(m3/s),
01/25/18,01:00,   272.63540658,829961.53532614,   213.80055896,   167.00001760,
01/25/18,02:00,   275.95720329,829961.72612261,   213.80056257,     0.00001760,
01/25/18,03:00,   274.42010164,829962.00131124,   213.80056778,     0.00001760,
01/25/18,04:00,   137.21005082,829962.20712637,   213.80057167,     0.00001760,
01/25/18,05:00,    68.60502541,829962.31003393,   213.80057362,     0.00001760,
01/25/18,06:00,    34.30251271,829962.36148771,   213.80057459,     0.00001760,
01/25/18,07:00,    17.15125635,829962.34398941,   213.80057426,    86.45001760,
01/25/18,08:00,     8.57562818,829962.13862790,   213.80057038,   350.00001760,
01/25/18,09:00,   267.88881409,829961.92536010,   213.80056634,   353.00001760,
01/25/18,10:00,   385.15803204,829961.97238330,   213.80056723,   206.00001760,
01/25/18,11:00,   320.18701602,829962.01676077,   213.80056807,   410.59001760,
01/25/18,12:00,   287.06288301,829962.02859081,   213.80056829,   173.00001760,
01/25/18,13:00,   268.86281651,829962.13505348,   213.80057031,   170.00001760,
01/25/18,14:00,   264.10640825,829962.22503795,   213.80057201,   183.00001760,
01/25/18,15:00,   260.73370413,829962.17795810,   213.80057112,   436.00001760,
01/25/18,16:00,   261.53360206,829962.04209155,   213.80056855,   358.00001760,
01/25/18,17:00,   258.16517603,829962.03360075,   213.80056839,   178.68001760,
01/25/18,18:00,   256.47608802,829962.11558150,   213.80056994,   172.00001760,
01/25/18,19:00,   249.50854401,829962.19757384,   213.80057149,   170.00001760,
01/25/18,20:00,   241.89564700,829962.23684610,   213.80057223,   242.86001760,
01/25/18,21:00,   238.44507350,829962.22113651,   213.80057194,   268.90001760,
01/25/18,22:00,   239.35716175,829962.21474256,   213.80057182,   221.69001760,
01/25/18,23:00,   238.03383088,829962.25709313,   213.80057262,   171.00001760,
01/26/18,00:00,   239.14666544,829962.32368316,   213.80057388,   173.00001760,
01/26/18,01:00,   236.78295772,829962.35205277,   213.80057441,   246.19001760,
01/26/18,02:00,   235.60597886,829962.37815217,   213.80057491,   174.00001760,
01/26/18,03:00,   239.28798943,829962.44159907,   213.80057611,   174.00001760,
01/26/18,04:00,   241.69936971,829962.50809254,   213.80057737,   174.00001760,
01/26/18,05:00,   237.91793486,829962.52438621,   213.80057768,   273.03001760,
01/26/18,06:00,   236.74384243,829962.54120215,   213.80057799,   168.00001760,
01/26/18,07:00,   237.57542121,829962.51536197,   213.80057750,   358.00001760,
01/26/18,08:00,   240.41896061,829962.39735893,   213.80057527,   356.00001760,
01/26/18,09:00,   239.55923030,829962.24184789,   213.80057233,   435.00001760,
01/26/18,10:00,   213.56486515,829962.10091003,   213.80056966,   300.00001760,
01/26/18,11:00,   203.20505758,829962.01229500,   213.80056798,   294.00001760,
01/26/18,12:00,   193.96427879,829961.99134458,   213.80056759,   145.07001760,
01/26/18,13:00,   194.25788939,829962.04292067,   213.80056856,   140.00001760,
01/26/18,14:00,   192.55219470,829962.09732574,   213.80056959,   138.00001760,
01/26/18,15:00,   193.83459735,829962.04244904,   213.80056856,   358.14001760,
01/26/18,16:00,   225.37842367,829961.89348558,   213.80056574,   359.00001760,
01/26/18,17:00,   240.51171184,829961.86143083,   213.80056513,   171.00001760,
01/26/18,18:00,   244.44648092,829961.92998980,   213.80056643,   176.84001760,
01/26/18,19:00,   250.32849046,829962.00395740,   213.80056783,   170.00001760,
01/26/18,20:00,   251.42187023,829962.08483266,   213.80056936,   170.00001760,
01/26/18,21:00,   257.37981011,829962.16823348,   213.80057094,   172.00001760,
01/26/18,22:00,   256.58065506,829962.25071377,   213.80057250,   177.00001760,
01/26/18,23:00,   255.75695253,829962.33438238,   213.80057408,   168.00001760,
01/27/18,00:00,   256.98310126,829962.50675229,   213.80057734,     0.00001760,
01/27/18,01:00,   258.59067563,829962.76453918,   213.80058222,     0.00001760,
01/27/18,02:00,   259.03858782,829963.02335390,   213.80058712,     0.00001760,
01/27/18,03:00,   248.01591891,829963.27688102,   213.80059192,     0.00001760,
01/27/18,04:00,   124.00795945,829963.46289286,   213.80059544,     0.00001760,
01/27/18,05:00,    62.00397973,829963.55589899,   213.80059720,     0.00001760,
01/27/18,06:00,    31.00198986,829963.51840214,   213.80059649,   168.00001760,
01/27/18,07:00,    15.50099493,829963.31665367,   213.80059267,   282.00001760,
01/27/18,08:00,     7.75049747,829963.00977935,   213.80058686,   355.00001760,
01/27/18,09:00,   129.84524873,829962.72807702,   213.80058153,   346.00001760,
01/27/18,10:00,   187.04624937,829962.62902283,   213.80057966,   169.00001760,
01/27/18,11:00,   217.71374968,829962.66090292,   213.80058026,   172.00001760,
01/27/18,12:00,   231.62399984,829962.79957184,   213.80058288,     0.00001760,
01/27/18,13:00,   239.50537492,829962.95113639,   213.80058575,   168.00001760,
01/27/18,14:00,   242.02256246,829962.93240041,   213.80058540,   351.00001760,
01/27/18,15:00,   245.98678123,829962.82890490,   213.80058344,   344.00001760,
01/27/18,16:00,   247.11089062,829962.81595391,   213.80058319,   175.00001760,
01/27/18,17:00,   249.88132031,829962.79261011,   213.80058275,   368.68001760,
01/27/18,18:00,   124.94066015,829962.60262603,   213.80057916,   386.11001760,
01/27/18,19:00,    62.47033008,829962.32427668,   213.80057389,   358.00001760,
01/27/18,20:00,    31.23516504,829962.10712933,   213.80056978,   170.00001760,
01/27/18,21:00,    15.61758252,829961.96055583,   213.80056701,   170.00001760,
01/27/18,22:00,     7.80879126,829961.80126909,   213.80056399,   172.00001760,
01/27/18,23:00,   133.64764563,829961.70049743,   213.80056208,   171.00001760,
01/28/18,00:00,   194.57319781,829961.69333786,   213.80056195,   171.54001760,
01/28/18,01:00,   230.73484891,829961.73672184,   213.80056277,   167.00001760,
01/28/18,02:00,   243.33129945,829961.80725492,   213.80056410,   166.00001760,
01/28/18,03:00,   248.13777473,829961.88598956,   213.80056559,   168.00001760,
01/28/18,04:00,   251.03826236,829961.92648748,   213.80056636,   250.18001760,
01/28/18,05:00,   249.28075618,829961.96905693,   213.80056717,   165.00001760,
01/28/18,06:00,   244.34600309,829962.04706544,   213.80056864,   172.61001760,
01/28/18,07:00,   122.17300155,829962.05851997,   213.80056886,   171.00001760,
01/28/18,08:00,    61.08650077,829961.95415458,   213.80056688,   220.99001760,
01/28/18,09:00,    30.54325039,829961.78097443,   213.80056361,   217.00001760,
01/28/18,10:00,   129.70737519,829961.66709985,   213.80056145,   171.00001760,
01/28/18,11:00,   181.28331260,829961.65209536,   213.80056117,   170.00001760,
01/28/18,12:00,   209.63553130,829961.76255473,   213.80056326,     0.00001760,
01/28/18,13:00,   224.09439065,829961.89261483,   213.80056572,   173.61001760,
01/28/18,14:00,   230.53894532,829961.94413642,   213.80056669,   177.98001760,
01/28/18,15:00,   236.25722266,829961.91354464,   213.80056612,   350.00001760,
01/28/18,16:00,   236.55211133,829961.79844912,   213.80056394,   353.00001760,
01/28/18,17:00,   237.33818067,829961.67144417,   213.80056153,   374.90001760,
01/28/18,18:00,   238.08709033,829961.57320665,   213.80055967,   297.00001760,
01/28/18,19:00,   241.81067017,829961.51515550,   213.80055858,   299.00001760,
01/28/18,20:00,   239.75783508,829961.45843986,   213.80055750,   296.00001760,
01/28/18,21:00,   237.94654254,829961.40579218,   213.80055651,   287.00001760,
01/28/18,22:00,   237.96714627,829961.35024899,   213.80055546,   300.00001760,
01/28/18,23:00,   242.17969814,829961.34097756,   213.80055528,   198.69001760,
01/29/18,00:00,   240.93684907,829961.41219086,   213.80055663,   142.00001760,
01/29/18,01:00,   234.76279953,829961.50754060,   213.80055843,   143.00001760,
01/29/18,02:00,   234.38139977,829961.60011286,   213.80056018,   141.00001760,
01/29/18,03:00,   117.19069988,829961.63289889,   213.80056080,   145.00001760,
01/29/18,04:00,    58.59534994,829961.52394198,   213.80055874,   248.70001760,
01/29/18,05:00,    29.29767497,829961.37303833,   213.80055589,   141.00001760,
01/29/18,06:00,    14.64883749,829961.32336167,   213.80055495,     2.30001760,
01/29/18,07:00,     7.32441874,829961.24869842,   213.80055353,   169.00001760,
01/29/18,08:00,   123.15333437,829960.99995207,   213.80054883,   458.97001760,
01/29/18,09:00,   177.86491719,829960.77347621,   213.80054454,   295.00001760,
01/29/18,10:00,   189.84008359,829960.63182854,   213.80054186,   356.00001760,
01/29/18,11:00,   217.68716680,829960.57159213,   213.80054072,   172.00001760,
01/29/18,12:00,   228.61745840,829960.62524446,   213.80054173,   167.00001760,
01/29/18,13:00,   237.50485420,829960.68558043,   213.80054288,   178.45001760,
01/29/18,14:00,   215.17505210,829960.71984533,   213.80054352,   205.70001760,
01/29/18,15:00,   230.42777605,829960.75429691,   213.80054418,   171.00001760,
01/29/18,16:00,   257.34938802,829960.73718528,   213.80054385,   351.00001760,
01/29/18,17:00,   222.39169401,829960.62605599,   213.80054175,   351.00001760,
01/29/18,18:00,   204.69834701,829960.48510097,   213.80053908,   358.00001760,
01/29/18,19:00,   194.14542350,829960.41848778,   213.80053782,   174.07001760,
01/29/18,20:00,   194.28021175,829960.44116553,   213.80053825,   169.00001760,
01/29/18,21:00,   189.71635588,829960.46416387,   213.80053869,   169.00001760,
01/29/18,22:00,   219.90192794,829960.50097279,   213.80053938,   167.00001760,
01/29/18,23:00,   237.77346397,829960.54733552,   213.80054026,   197.95001760,
01/30/18,00:00,   247.70373198,829960.60409922,   213.80054133,   174.00001760,
01/30/18,01:00,   213.15211599,829960.67176727,   213.80054261,   151.52001760,
01/30/18,02:00,   106.57605800,829960.68237122,   213.80054282,   147.00001760,
01/30/18,03:00,    53.28802900,829960.68880338,   213.80054294,     0.00001760,
01/30/18,04:00,    26.64401450,829960.72876958,   213.80054369,     0.00001760,
01/30/18,05:00,    13.32200725,829960.74875268,   213.80054407,     0.00001760,
01/30/18,06:00,     6.66100362,829960.75874423,   213.80054426,     0.00001760,
01/30/18,07:00,     3.33050181,829960.76374000,   213.80054436,     0.00001760,
01/30/18,08:00,    94.38287591,829960.74359683,   213.80054397,   138.00001760,
01/30/18,09:00,   221.08268795,829960.61632966,   213.80054157,   432.00001760,
01/30/18,10:00,   370.51534398,829960.48062877,   213.80053900,   431.00001760,
01/30/18,11:00,   313.57742199,829960.52217511,   213.80053978,   170.00001760,
01/30/18,12:00,   280.55521099,829960.65074133,   213.80054222,   167.00001760,
01/30/18,13:00,   266.10623050,829960.75208205,   213.80054413,   176.98001760,
01/30/18,14:00,   255.32299025,829960.84080652,   213.80054581,   167.00001760,
01/30/18,15:00,   248.85887012,829961.00939731,   213.80054900,     0.00001760,
01/30/18,16:00,   262.22131006,829961.26493758,   213.80055384,     0.00001760,
01/30/18,17:00,   397.91453003,829961.42100567,   213.80055679,   348.00001760,
01/30/18,18:00,   468.68126502,829961.50049862,   213.80055830,   359.61001760,
01/30/18,19:00,   499.08238251,829961.62292537,   213.80056062,   363.30001760,
01/30/18,20:00,   379.85481625,829961.79374389,   213.80056385,   174.00001760,
01/30/18,21:00,   322.23978313,829961.97229103,   213.80056723,   171.00001760,
01/30/18,22:00,   290.15139156,829962.10648645,   213.80056977,   173.00001760,
01/30/18,23:00,   265.41994578,829962.21477217,   213.80057182,   166.00001760,
01/31/18,00:00,   250.63622289,829962.30211004,   213.80057347,   175.38001760,
01/31/18,01:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,02:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,03:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,04:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,05:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,06:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,07:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,08:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,09:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,10:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,11:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,12:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,13:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,14:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,15:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,16:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,17:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,18:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,19:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,20:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,21:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,22:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
01/31/18,23:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,00:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,01:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,02:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,03:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,04:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,05:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,06:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,07:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,08:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,09:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,10:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,11:00,    -1.00000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,12:00,   270.92000000,     0.00000000,     0.00000000,    -1.00000000,
02/01/18,13:00,   263.63350000,     0.18277675,   155.00194443,   170.00000000,
02/01/18,14:00,   225.67512500,     0.16543106,   155.00175990,   354.00000000,
02/01/18,15:00,   238.52481250,     0.04253103,   155.00045246,   356.00000000,
02/01/18,16:00,   240.67428125,    -0.04236942,     0.00000000,   293.00000000,
02/01/18,17:00,   239.39926562,    -0.09583265,     0.00000000,   294.00000000,
02/01/18,18:00,   217.33125781,    -0.08546739,     0.00000000,   142.00000000,
02/01/18,19:00,   209.07600391,    -0.02776376,     0.00000000,   169.00000000,
02/01/18,20:00,   204.09525195,     0.01182187,   155.00012576,   165.00000000,
02/01/18,21:00,   195.69150098,     0.04421525,   155.00047037,   170.00000000,
02/01/18,22:00,   224.95650049,     0.08703925,   155.00092595,   165.00000000,
02/01/18,23:00,   235.52812524,     0.14928156,   155.00158810,   171.00000000,
02/02/18,00:00,   242.38368762,     0.21873747,   155.00232699,   168.00000000,
02/02/18,01:00,   121.19184381,     0.23202523,   155.00246835,   169.00000000,
02/02/18,02:00,    60.59592191,     0.23841912,   155.00253637,     0.00000000,
02/02/18,03:00,    30.29796095,     0.28386606,   155.00301985,     0.00000000,
02/02/18,04:00,    15.14898048,     0.30658953,   155.00326159,     0.00000000,
02/02/18,05:00,     7.57449024,     0.31795126,   155.00338246,     0.00000000,
02/02/18,06:00,     3.78724512,     0.24024713,   155.00255582,   166.77000000,
02/02/18,07:00,     1.89362256,     0.07144257,   155.00076003,   176.52000000,
02/02/18,08:00,     0.94681128,    -0.19089722,     0.00000000,   351.00000000,
02/02/18,09:00,     0.47340564,    -0.58418711,     0.00000000,   437.00000000,
02/02/18,10:00,     0.23670282,    -0.88898205,     0.00000000,   173.30000000,
02/02/18,11:00,     0.11835141,    -1.06195453,     0.00000000,   173.00000000,
02/02/18,12:00,     0.05917570,    -1.21836576,     0.00000000,   140.00000000,
02/02/18,13:00,     0.02958785,    -1.35932138,     0.00000000,   142.00000000,
02/02/18,14:00,     0.01479393,    -1.60729919,     0.00000000,   354.00000000,
02/02/18,15:00,     0.00739696,    -1.96078810,     0.00000000,   353.00000000,
02/02/18,16:00,   134.87544848,    -2.22133667,     0.00000000,   302.98000000,
02/02/18,17:00,   192.91047424,    -2.27893371,     0.00000000,   140.00000000,
02/02/18,18:00,   227.19786212,    -2.20337954,     0.00000000,   129.00000000,
02/02/18,19:00,   244.34155606,    -2.11610983,     0.00000000,   168.00000000,
02/02/18,20:00,   248.92565303,    -2.04719123,     0.00000000,   187.43000000,
02/02/18,21:00,   254.42057652,    -1.97423311,     0.00000000,   170.00000000,
02/02/18,22:00,   258.94741326,    -1.88754912,     0.00000000,   170.00000000,
02/02/18,23:00,   261.21083163,    -1.78497000,     0.00000000,   145.00000000,
02/03/18,00:00,   260.20729081,    -1.67686094,     0.00000000,   160.20000000,
02/03/18,01:00,   130.10364541,    -1.66595547,     0.00000000,   208.30000000,
02/03/18,02:00,    65.05182270,    -1.67252773,     0.00000000,     0.00000000,
02/03/18,03:00,    32.52591135,    -1.62604387,     0.00000000,     4.61000000,
02/03/18,04:00,    16.26295568,    -1.60395443,     0.00000000,     0.00000000,
02/03/18,05:00,     8.13147784,    -1.59175722,     0.00000000,     0.00000000,
02/03/18,06:00,     4.06573892,    -1.66915861,     0.00000000,   167.00000000,
02/03/18,07:00,     2.03286946,    -1.83360930,     0.00000000,   168.00000000,
02/03/18,08:00,     1.01643473,    -2.12958465,     0.00000000,   427.00000000,
02/03/18,09:00,     0.50821736,    -2.51932233,     0.00000000,   354.00000000,
02/03/18,10:00,   137.26110868,    -2.71243766,     0.00000000,   170.00000000,
02/03/18,11:00,   204.99892934,    -2.70980764,     0.00000000,   167.00000000,
02/03/18,12:00,   235.73321467,    -2.65794157,     0.00000000,   170.00000000,
02/03/18,13:00,   210.51598234,    -2.60381697,     0.00000000,   168.00000000,
02/03/18,14:00,   204.52761617,    -2.56379517,     0.00000000,   167.00000000,
02/03/18,15:00,   201.53343308,    -2.61826465,     0.00000000,   348.00000000,
02/03/18,16:00,   201.67434154,    -2.76616076,     0.00000000,   351.00000000,
02/03/18,17:00,   198.97092077,    -2.82683813,     0.00000000,   171.00000000,
02/03/18,18:00,   199.04271039,    -2.79883132,     0.00000000,   171.00000000,
02/03/18,19:00,   195.09085519,    -2.77376453,     0.00000000,   173.00000000,
02/03/18,20:00,   194.82117760,    -2.75080852,     0.00000000,   171.00000000,
02/03/18,21:00,   190.27446380,    -2.72926070,     0.00000000,   171.00000000,
02/03/18,22:00,   190.13635690,    -2.70955529,     0.00000000,   170.00000000,
02/03/18,23:00,   189.14105345,    -2.68941658,     0.00000000,   169.00000000,
02/04/18,00:00,   183.44665172,    -2.67112273,     0.00000000,   167.00000000,
02/04/18,01:00,   180.88220086,    -2.65695830,     0.00000000,   169.00000000,
02/04/18,02:00,    90.44110043,    -2.60579665,     0.00000000,     0.00000000,
02/04/18,03:00,    45.22055022,    -2.53796583,     0.00000000,     0.00000000,
02/04/18,04:00,    22.61027511,    -2.50405041,     0.00000000,     0.00000000,
02/04/18,05:00,    11.30513755,    -2.48824271,     0.00000000,     2.30000000,
02/04/18,06:00,     5.65256878,    -2.48841385,     0.00000000,    15.00000000,
02/04/18,07:00,     2.82628439,    -2.66567443,     0.00000000,   348.00000000,
02/04/18,08:00,     1.41314219,    -3.03878471,     0.00000000,   402.46000000,
02/04/18,09:00,     0.70657110,    -3.41645486,     0.00000000,   355.00000000,
02/04/18,10:00,   115.00353555,    -3.62059980,     0.00000000,   169.00000000,
02/04/18,11:00,   166.80901777,    -3.64869353,     0.00000000,   169.00000000,
02/04/18,12:00,   211.15388389,    -3.62721208,     0.00000000,   166.00000000,
02/04/18,13:00,   244.08056694,    -3.56809485,     0.00000000,   171.00000000,
02/04/18,14:00,   256.77065847,    -3.58016924,     0.00000000,   354.00000000,
02/04/18,15:00,   248.94895424,    -3.68933943,     0.00000000,   370.06000000,
02/04/18,16:00,   247.52435212,    -3.80850778,     0.00000000,   364.75000000,
02/04/18,17:00,   246.52930106,    -3.82885595,     0.00000000,   170.00000000,
02/04/18,18:00,   262.90902553,    -3.74413679,     0.00000000,   170.00000000,
02/04/18,19:00,   266.82351276,    -3.64927052,     0.00000000,   170.00000000,
02/04/18,20:00,   272.55400638,    -3.54908176,     0.00000000,   169.00000000,
02/04/18,21:00,   275.70687819,    -3.44395132,     0.00000000,   169.00000000,
02/04/18,22:00,   278.13156410,    -3.33453210,     0.00000000,   166.00000000,
02/04/18,23:00,   279.56328205,    -3.22805967,     0.00000000,   178.75000000,
02/05/18,00:00,   280.77639102,    -3.11876484,     0.00000000,   163.00000000,
02/05/18,01:00,   140.38819551,    -2.98968254,     0.00000000,     0.00000000,
02/05/18,02:00,    70.19409776,    -2.88439140,     0.00000000,     0.00000000,
02/05/18,03:00,    35.09704888,    -2.83174582,     0.00000000,     0.00000000,
02/05/18,04:00,    17.54852444,    -2.81195304,     0.00000000,    13.06000000,
02/05/18,05:00,     8.77426222,    -2.80532164,     0.00000000,     0.00000000,
02/05/18,06:00,     4.38713111,    -2.88531095,     0.00000000,   173.14000000,
02/05/18,07:00,     2.19356555,    -3.08895560,     0.00000000,   240.73000000,
02/05/18,08:00,     1.09678278,    -3.32917542,     0.00000000,   243.00000000,
02/05/18,09:00,   134.92289139,    -3.55716559,     0.00000000,   349.00000000,
02/05/18,10:00,   207.52994569,    -3.64493917,     0.00000000,   169.00000000,
02/05/18,11:00,   241.98097285,    -3.58868371,     0.00000000,   168.00000000,
02/05/18,12:00,   257.64161142,    -3.50787242,     0.00000000,   170.00000000,
02/05/18,13:00,   258.28130571,    -3.42033096,     0.00000000,   170.84000000,
02/05/18,14:00,   254.18440286,    -3.42301810,     0.00000000,   347.00000000,
02/05/18,15:00,   256.26507643,    -3.51529336,     0.00000000,   348.00000000,
02/05/18,16:00,   266.35341321,    -3.60248412,     0.00000000,   349.00000000,
02/05/18,17:00,   269.11608161,    -3.50924937,     0.00000000,     0.00000000,
02/05/18,18:00,   271.06779080,    -3.32265744,     0.00000000,   167.00000000,
02/05/18,19:00,   265.77439540,    -3.22273634,     0.00000000,   170.00000000,
02/05/18,20:00,   258.35994770,    -3.12966917,     0.00000000,   168.00000000,
02/05/18,21:00,   252.01534885,    -3.04198152,     0.00000000,   167.00000000,
02/05/18,22:00,   252.76254943,    -2.95609257,     0.00000000,   166.00000000,
02/05/18,23:00,   250.35739971,    -2.87053260,     0.00000000,   166.00000000,
02/06/18,00:00,   125.17869986,    -2.85041455,     0.00000000,   169.30000000,
02/06/18,01:00,    62.58934993,    -2.92668052,     0.00000000,   171.00000000,
02/06/18,02:00,    31.29467496,    -2.97176851,     0.00000000,    13.06000000,
02/06/18,03:00,    15.64733748,    -2.95482751,     0.00000000,     0.00000000,
02/06/18,04:00,     7.82366874,    -2.94309200,     0.00000000,     0.00000000,
02/06/18,05:00,     3.91183437,    -2.94567425,     0.00000000,    16.90000000,
02/06/18,06:00,     1.95591719,    -3.03956538,     0.00000000,   176.75000000,
02/06/18,07:00,     0.97795859,    -3.20947344,     0.00000000,   166.00000000,
02/06/18,08:00,   111.29285430,    -3.41083803,     0.00000000,   349.00000000,
02/06/18,09:00,   174.06992715,    -3.61615664,     0.00000000,   347.00000000,
02/06/18,10:00,    87.03496357,    -3.74260420,     0.00000000,   167.00000000,
02/06/18,11:00,    43.51748179,    -3.87067297,     0.00000000,   219.69000000,
02/06/18,12:00,    21.75874089,    -4.05187986,     0.00000000,   208.00000000,
02/06/18,13:00,    10.87937045,    -4.22548081,     0.00000000,   171.84000000,
02/06/18,14:00,   111.32956022,    -4.25029634,     0.00000000,     0.00000000,
02/06/18,15:00,   185.48115511,    -4.19300098,     0.00000000,   182.22000000,
02/06/18,16:00,   220.85070256,    -4.16494505,     0.00000000,   168.00000000,
02/06/18,17:00,   243.23010128,    -4.11238965,     0.00000000,   190.97000000,
02/06/18,18:00,   256.48680064,    -4.05802620,     0.00000000,   200.02000000,
02/06/18,19:00,   128.24340032,    -4.04817110,     0.00000000,   165.00000000,
02/06/18,20:00,    64.12170016,    -4.11748855,     0.00000000,   166.00000000,
02/06/18,21:00,    32.06085008,    -4.32539728,     0.00000000,   346.00000000,
02/06/18,22:00,    16.03042504,    -4.55785164,     0.00000000,   167.00000000,
02/06/18,23:00,     8.01521252,    -4.69882882,     0.00000000,   139.00000000,
02/07/18,00:00,     4.00760626,    -4.84014741,     0.00000000,   155.66000000,
02/07/18,01:00,     2.00380313,    -4.99376170,     0.00000000,   157.58000000,
02/07/18,02:00,     1.00190156,    -5.13604885,     0.00000000,   130.00000000,
02/07/18,03:00,     0.50095078,    -5.27079743,     0.00000000,   141.00000000,
02/07/18,04:00,     0.25047539,    -5.40842171,     0.00000000,   135.00000000,
02/07/18,05:00,     0.12523770,    -5.48610386,     0.00000000,    20.74000000,
02/07/18,06:00,     0.06261885,    -5.49637993,     0.00000000,     0.00000000,
02/07/18,07:00,     0.03130942,    -5.56133296,     0.00000000,   130.00000000,
02/07/18,08:00,     0.01565471,    -5.69330948,     0.00000000,   134.00000000,
02/07/18,09:00,     0.00782736,    -5.93529774,     0.00000000,   350.00000000,
02/07/18,10:00,   128.96716368,    -6.22081025,     0.00000000,   350.00000000,
02/07/18,11:00,   193.94408184,    -6.44985462,     0.00000000,   431.00000000,
02/07/18,12:00,    96.97204092,    -6.62489656,     0.00000000,   210.00000000,
02/07/18,13:00,    48.48602046,    -6.76216753,     0.00000000,   210.00000000,
02/07/18,14:00,    24.24301023,    -7.00580302,     0.00000000,   350.00000000,
02/07/18,15:00,    12.12150511,    -6.95312576,     0.00000000,  -418.99000000,
02/07/18,16:00,     6.06075256,   -10.74966963,     0.00000000,  8030.26000000,
02/07/18,17:00,     3.03037628,   -14.93725406,     0.00000000,   354.00000000,
02/07/18,18:00,   131.75568814,   -15.13336103,     0.00000000,   173.00000000,
02/07/18,19:00,    65.87784407,   -15.20404427,     0.00000000,   166.00000000,
02/07/18,20:00,    32.93892203,   -15.32113588,     0.00000000,   167.00000000,
02/07/18,21:00,    16.46946102,   -15.46193169,     0.00000000,   164.00000000,
02/07/18,22:00,     8.23473051,   -15.61457960,     0.00000000,   166.00000000,
02/07/18,23:00,     4.11736525,   -15.77390355,     0.00000000,   165.00000000,
02/08/18,00:00,     2.05868263,   -15.93731552,     0.00000000,   168.00000000,
02/08/18,01:00,     1.02934131,   -16.10377151,     0.00000000,   168.00000000,
02/08/18,02:00,     0.51467066,   -16.28799951,     0.00000000,   202.00000000,
02/08/18,03:00,     0.25733533,   -16.49061350,     0.00000000,   204.00000000,
02/08/18,04:00,     0.12866766,   -16.67592050,     0.00000000,   167.00000000,
02/08/18,05:00,     0.06433383,   -16.84332400,     0.00000000,   168.00000000,
02/08/18,06:00,     0.03216692,   -17.01227575,     0.00000000,   170.00000000,
02/08/18,07:00,   109.68408346,   -17.12641763,     0.00000000,   168.00000000,
02/08/18,08:00,   178.53541673,   -17.15030788,     0.00000000,   168.00000000,
02/08/18,09:00,   211.53758336,   -17.12227138,     0.00000000,   166.00000000,
02/08/18,10:00,   228.60416668,   -17.06962050,     0.00000000,   168.84000000,
02/08/18,11:00,   114.30208334,   -17.06758738,     0.00000000,   170.00000000,
02/08/18,12:00,    57.15104167,   -17.17719081,     0.00000000,   220.66000000,
02/08/18,13:00,    28.57552084,   -17.34765753,     0.00000000,   206.00000000,
02/08/18,14:00,    14.28776042,   -17.53422589,     0.00000000,   210.00000000,
02/08/18,15:00,     7.14388021,   -17.71301007,     0.00000000,   169.00000000,
